,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
17080,-122.19,37.48,30.37607472302157,8.780141454192416,6.651656225885625,8.804358340324557,6.897571773262488,1.8137007276684995,55.325418264426254,2.132592048349257,-2.2364643232449017,0.6955648445649597,0,0,0,1,0
17081,-122.19,37.47,34.95631566651123,8.858979429993054,6.620091670793656,8.746341740005454,6.941904577057564,1.889785608479065,56.34378181865093,2.1776338298960316,-2.3859748926991196,0.6395052140948593,0,0,0,1,0
17082,-122.2,37.47,34.95631566651123,9.369157299441907,6.948175669365435,9.418437098507273,7.213334484157648,1.7020770533941842,54.9599448269571,2.49807461298048,-2.6064448224224424,0.7984406554448338,0,0,0,1,0
17083,-122.2,37.47,29.607782990246136,8.469976110058775,6.635957592671903,9.616319850877598,6.767377811803333,1.3325449599814818,56.66971516562686,1.9009673138795398,-1.8647122844671935,1.1490008862955552,0,0,0,1,0
17084,-122.2,37.47,29.607782990246136,8.893257574837556,7.098491318036716,10.642074256335079,7.081235218091669,1.1729223156900128,52.8884319158892,2.037207520745416,-1.793286335581159,1.4012497583436105,0,0,0,1,0
17086,-122.21,37.47,21.045321857171547,9.24684634683587,7.688221728389551,11.075468246540744,7.68737683361084,1.2694705040441103,51.77599320762567,1.7226579235241863,-1.502178344244245,1.246062829155579,0,0,0,0,1
17087,-122.21,37.47,34.196272856783104,7.945055119099469,5.952291873467644,8.438920508920534,6.163223401692517,1.3616372272136288,53.95207230442749,2.014433422909767,-2.110272391290108,0.9682501388768178,0,0,0,0,1
17091,-122.23,37.48,26.519033079169297,10.1017685576458,8.238265788600524,11.000407086840223,8.248122875299332,1.373909086832971,54.50642830532751,2.08046415439177,-1.8202769433793689,0.9061715988887908,0,0,0,0,1
17092,-122.23,37.47,31.142897273611784,10.93183496519596,8.916281873659868,11.996902609674585,9.144272030480824,1.4974157961049335,54.8917350169507,2.0019575003205836,-1.9634946674228129,0.8279565967177724,0,0,0,0,1
17093,-122.23,37.48,30.37607472302157,9.06856557895925,7.210306147851974,9.490813040876308,7.316222194879967,1.1598934965046899,55.79509949532873,1.958545917558495,-1.8630156150718968,0.7709029985672186,0,0,0,0,1
17094,-122.24,37.47,28.066618928875407,9.626784716752168,7.509673942333908,10.003137415925666,7.490311199685229,1.8133278454877388,56.58602736104875,2.4631389984898115,-2.162065609893254,0.9029041049473259,0,0,0,0,1
17095,-122.24,37.47,28.83797942768524,9.441296084106094,7.327851580136779,9.950013225785746,7.47650546190727,1.6073527610288527,55.98287938746476,2.2310014054069414,-2.1693511831232763,0.8871157490871361,0,0,0,0,1
17096,-122.23,37.46,26.519033079169297,9.85123622072493,7.427695676163839,9.765257980695628,7.459079503638223,1.7069926057692466,58.216184296643355,2.830312568709736,-2.5671448525629867,0.8134293632034606,0,0,0,0,1
17097,-122.23,37.46,21.045321857171547,10.741109204354537,8.622877487400473,11.213614008090609,8.659559255840858,1.7696458382078961,57.15503790966285,2.3688182309474484,-2.097725871985987,0.7664060647679366,0,0,0,0,1
17098,-122.25,37.46,26.519033079169297,11.353638164122739,8.48722567314054,11.718930194732481,8.737150550093261,2.4765480634422246,60.73386615893606,3.111938138318886,-3.0802434462613038,0.9360328483509803,0,0,0,0,1
17099,-122.24,37.46,28.83797942768524,10.746540158085942,8.19303571646276,11.356734797246911,8.50392407094287,2.241835003005467,57.5073699860992,2.5860011667286256,-2.6765609344193644,0.9141738293496644,0,0,0,0,1
17100,-122.26,37.45,13.841070387868887,9.907887991083587,7.354245642781328,9.709657552107258,7.437915154289391,2.19774133545746,62.20709176093992,2.9477108175849014,-2.752984866648071,0.8003386060648371,0,0,0,0,1
17101,-122.23,37.46,28.83797942768524,11.165709319866531,8.648979033776655,12.01357441231829,8.883911831072203,2.129172638536237,57.51096044337603,2.6324784292913614,-2.590997955505442,0.9760854667070015,0,0,0,0,1
17102,-122.22,37.46,29.607782990246136,9.817701672715712,7.521456861204021,10.102367957185056,7.70251196084363,1.7390589990123257,57.47861607473874,2.4287478891944234,-2.3903258620143393,0.8242267538916155,0,0,0,0,1
17103,-122.23,37.45,27.293653712285593,10.564512991420798,8.07809385847688,10.640811531704482,8.120179985373435,1.9596934838452105,59.257657296882556,2.8812120520866937,-2.596704722521374,0.823003079072977,0,0,0,0,1
17104,-122.23,37.45,23.402864048983446,9.105118942873535,6.463213047301426,9.21213645846845,6.648898990913524,2.6221846173368633,61.49406148366952,2.9691776240262615,-2.976691067900757,1.0378697580742162,0,0,0,0,1
17105,-122.22,37.46,10.555376104597613,9.988002336470904,7.664320810627237,10.059928944791718,7.7085266416838625,2.2221933001963583,59.70693049476135,2.6575383656500278,-2.415267608273342,0.8015427825630288,0,0,0,0,1
17114,-122.16,37.47,34.95631566651123,9.814726798219583,7.341105376217497,9.748158343673024,7.412864601279735,2.057996792478823,57.44259780028191,2.8467026263280424,-2.6431283208540677,0.8327989546613244,0,0,0,1,0
17115,-122.17,37.48,31.142897273611784,9.72032580745271,7.217476583100029,10.053324958651451,7.391075990107641,2.206448009282188,57.834234711899136,2.7405518676060305,-2.6950908850851167,0.982405362488101,0,0,0,1,0
17116,-122.16,37.47,26.519033079169297,10.368272831754727,8.323284596670634,12.020486303509191,8.516845412447768,1.0922982674014596,48.93006494014181,2.0772118409511453,-2.026842862053219,1.174828872373989,0,0,0,1,0
17117,-122.16,37.48,28.83797942768524,9.596407054260938,7.473775979329565,11.05772215592174,7.560906725029527,0.9577045351647343,48.57848668078339,2.323793089510053,-2.171318407539236,1.3072809780930092,0,0,0,1,0
17119,-122.14,37.48,28.83797942768524,8.674138111863705,6.4691115304541755,9.699921885091742,6.607300133890756,1.6332515820896292,48.00127126107561,2.392487777639841,-2.3527983824488814,1.2762118613948896,0,0,0,1,0
17120,-122.14,37.47,28.83797942768524,9.485701509465324,7.256323113063693,11.038778711722118,7.257679536732315,1.558872291718402,48.79849012507509,2.599089652476215,-2.3230872304318693,1.4619636421898785,0,0,0,1,0
17121,-122.12,37.48,28.83797942768524,8.208605739831867,6.0728833914235745,9.30138967391688,6.264504814711185,1.5687608234165904,48.718912474344805,2.2321217085763694,-2.2919012879475815,1.300406601277766,0,0,0,1,0
17122,-122.13,37.47,20.255173792692997,9.117118372865688,7.035312514411843,10.589701660619275,7.249708400185273,1.9721752947217104,49.618919511464945,2.1066854996397604,-2.148830385871345,1.288500742618617,0,0,0,1,0
17123,-122.13,37.46,29.607782990246136,9.066668107668818,6.956694321695598,10.371067635009636,7.045271186816691,1.0340864394350235,48.718912474344805,2.3162929242895576,-2.1902565707546415,1.3116618551809665,0,0,0,1,0
17124,-122.13,37.46,28.066618928875407,8.803875331287704,6.804885584426894,9.977596584015062,6.87238815713645,1.5370794394435834,48.73220874388125,2.198468909129393,-2.059191505769764,1.2444061494526386,0,0,0,1,0
17125,-122.12,37.45,30.37607472302157,8.752569136781874,6.869260659896929,9.648560192522798,6.87238815713645,0.7568756145567589,48.470481772926874,2.1299174061382806,-1.9117499809367893,1.102748258819511,0,0,0,1,0
17126,-122.13,37.46,24.964606515078128,9.602528496766515,7.734950106950282,10.793328858402349,7.729404004103623,1.3589873912981987,50.35680477270174,2.1083419490996156,-1.8478909496271267,1.1079779336662792,0,0,0,1,0
17127,-122.13,37.47,24.184681972588397,8.972802595762273,6.776427718665674,9.965572560232204,6.941904577057564,1.9415971760202884,49.195781733513684,2.3320676765329136,-2.316435674864047,1.200174164188991,0,0,0,1,0
17128,-122.14,37.47,29.607782990246136,10.229103589870556,8.256738613843224,11.891394009065941,8.221996967153977,1.2000889708598566,48.531343581386984,2.276288666153468,-1.9448849234675114,1.2804897068117154,0,0,0,1,0
17129,-122.15,37.47,29.607782990246136,9.302639374950125,7.147956075594052,10.700624301992372,7.423648598044872,1.1609794148603474,47.760182999114974,2.1193388607147425,-2.2342570921323683,1.2383112328482908,0,0,0,1,0
17130,-122.15,37.47,30.37607472302157,9.051405869046183,6.809576483764347,10.292557782058456,7.013113931903317,1.2715452584132116,48.18266790847099,2.3403145189011503,-2.3743335434587007,1.297199369889605,0,0,0,1,0
17131,-122.15,37.46,24.184681972588397,10.572427957543896,8.89787212063889,11.716573645784463,8.987284002852782,1.5151960277575902,56.19967601788801,1.7644336218301877,-1.588985305580317,0.7975970139020564,0,0,0,1,0
17133,-122.15,37.47,31.142897273611784,8.77443713131619,6.4866670854404695,8.673798958190893,6.625265655694654,2.123329918597211,56.880678095998704,2.5092700638979464,-2.464157973737419,0.799130868372151,0,0,0,1,0
17134,-122.15,37.46,33.4349433561374,9.421665479430805,7.256323113063693,9.299027362368786,7.261650155204339,2.1187645085616236,58.75220362314609,2.50247920016645,-2.240289023212542,0.7129784760781716,0,0,0,1,0
17135,-122.16,37.46,35.715103134601705,9.476183986916096,7.0150164832600845,9.413968948160191,7.229603699301294,2.2720337063828953,59.96990623014906,2.6267375400310886,-2.6561176676028784,0.7866281462662836,0,0,0,1,0
17137,-122.16,37.46,25.7427031414777,9.862840881414005,7.945216995156822,10.396622115820925,8.282329622602669,1.7212673106768008,59.73498142068858,1.7511639143336275,-1.896179194352209,0.6194395936151601,0,0,0,1,0
17142,-122.18,37.45,34.196272856783104,9.47103571587975,7.341105376217497,9.352691210423464,7.304684716558173,1.7861529757594365,61.220947671443604,2.5100703277929517,-2.189312516439477,0.7125914628737339,0,0,0,1,0
17143,-122.18,37.45,29.607782990246136,10.929708414254057,9.035126337574496,11.237939573595078,9.143000084188957,1.6319123017313621,59.231962613495696,2.00092942220644,-1.822368949132904,0.5016100589953553,0,0,0,1,0
17144,-122.19,37.45,14.653156284114036,9.122626089472966,7.263281221914497,9.434000645285385,7.500588130070523,1.9761372593018334,61.345401493776464,1.7970105702039842,-1.8615723023201298,0.6331040897648987,0,0,0,0,1
17150,-122.2,37.43,31.908291024388724,9.58615274966185,7.256323113063693,9.830476961089468,7.423648598044872,2.0152785255959893,60.768939102010194,2.50116502398551,-2.4555763850554806,0.8639841907224229,0,0,0,0,1
17151,-122.19,37.43,31.142897273611784,9.698082559911638,7.2839675978135885,9.612254884031586,7.38374661529545,2.3642777974623366,61.5748347195378,2.7190831102565967,-2.5668222044953533,0.7873460455864311,0,0,0,0,1
17174,-122.46,37.51,18.66786674932074,8.318224032774129,5.856991915237056,8.04859937812467,5.937636961209286,2.1201379070899646,59.769198857975766,2.8958590087987637,-2.7762224037118997,0.9175443697039557,0,0,0,0,1
17175,-122.47,37.5,14.653156284114036,9.636120162766005,7.27020781081109,9.895536511992116,7.289170169882197,1.9100107369721167,57.18440503689074,2.770672635809343,-2.502786851084862,0.9713866125788575,0,0,0,0,1
17176,-122.47,37.5,20.255173792692997,8.319756621707109,6.598670430701526,8.070516014624518,6.316363087553761,1.330421457293334,56.60889720739466,2.3131615454745824,-1.730656004081991,0.6910651488486509,0,0,0,0,1
17177,-122.48,37.51,17.870492185789697,9.055235253099246,6.697783821102477,9.219518563604977,6.78358814568375,1.8751173909585472,56.58221235863156,2.6814470042228886,-2.5413831979111263,0.9617258535921039,0,0,0,0,1
17178,-122.47,37.51,12.206213131749509,10.841412476104924,8.160200418447632,11.327145623364393,8.366901383938083,2.3982628417500664,58.23674978833047,2.916551394861498,-2.8533714596331565,0.9775069179170424,0,0,0,0,1
17179,-122.44,37.52,13.025500801889075,11.408675499365886,8.815606409092947,12.28838428421751,8.988676612418686,2.2137579137442,57.56471688084983,2.8210751541074117,-2.6774634323230715,1.0293438747312802,0,0,0,0,1
17180,-122.53,37.5,15.461965905017369,10.774101593308789,8.241977541854675,11.305639061131238,8.428113383838333,2.2628778494597186,57.05550481205904,2.7309270473290668,-2.6438885296370813,0.934757431174681,0,0,0,0,1
17181,-122.49,37.54,12.206213131749509,10.26704425275911,7.661642336297979,10.565003575710408,7.7990113531917284,2.2959703444064967,58.362972827183434,2.928601540885634,-2.7956890331964126,0.9725336364682701,0,0,0,0,1
17182,-122.51,37.53,13.841070387868887,9.064768358810285,6.614765215250126,8.988388566123577,6.6193003609747665,2.516750504903705,57.9428319796969,2.954170878374367,-2.679267764475794,0.9524761392078552,0,0,0,0,1
17183,-122.5,37.51,8.885887360480812,7.976054007474364,5.725785941991979,7.844216792983266,5.6829722048008335,2.7113120985256947,58.49155108091362,2.7749478116981843,-2.482451313428556,0.975144239564766,0,0,0,0,1
17184,-122.49,37.5,17.07047637055554,8.67291893655979,6.846584986190038,9.315507282478857,6.723304334017465,1.8154708851858423,62.31369053805008,2.226583041775634,-1.8438758871133785,1.0409928749149056,0,0,0,0,1
17187,-122.38,37.34,26.519033079169297,8.471365282070424,6.300934361073817,8.05300252871846,6.0459747944296085,2.618915275231764,61.10983506524392,2.9596955648941075,-2.319986632157451,0.8522617507988117,0,0,0,0,1
17189,-122.27,37.32,29.607782990246136,9.83013706259506,7.631870333381293,10.314651324379723,7.717507018659514,2.057478570923036,54.93866317177169,2.424925698943272,-2.2562289554430457,0.9100611686608182,0,0,0,0,1
17190,-122.27,37.24,24.184681972588397,9.919097633290384,7.785279284832782,10.634487071531245,7.70251196084363,1.9752828635159199,56.61651281942075,2.568926679928896,-2.1653438265481246,1.0563927077387298,0,0,0,0,1
17192,-119.77,34.44,19.46272313462678,11.045714842900304,8.980892573169541,11.409408513463667,9.180756062749005,1.005615080891367,55.66994089735341,2.0952583938738663,-2.0170492940329576,0.5564951525595137,0,0,0,0,1
17194,-119.79,34.45,19.46272313462678,9.910136088890427,7.327851580136779,9.877662719714824,7.285267780145633,2.181182907623852,57.69297101728349,3.195828779450316,-2.7958666400802814,0.9656992843860853,0,0,0,0,1
17195,-119.75,34.45,21.045321857171547,10.321277379231221,7.98059457463256,10.534730743118178,8.019125668365888,1.678534921982561,59.254447747151744,2.680321052016991,-2.4136280361699405,0.8341374486836937,0,0,0,0,1
17196,-119.75,34.44,22.61908259169376,8.507053248566027,6.795459534541752,8.534150720735637,6.6779412884006195,0.6564433970321809,56.91431131348173,2.0661401154318084,-1.7099342710697134,0.697916565865675,0,0,0,0,1
17197,-119.76,34.44,22.61908259169376,9.414050789154143,7.75779927500481,9.90618936561525,7.83550732549744,1.0048183128129513,55.490472608476054,1.7458580991025028,-1.6067716350025796,0.6559635304060898,0,0,0,0,1
17198,-119.75,34.45,4.601603282191605,9.975099641830724,7.334492795781486,10.398033085965322,7.981475044510112,2.0878427467844296,54.334337831427874,2.261498919447574,-2.2722362736808486,0.7951601510099228,0,0,0,0,1
17200,-119.75,34.5,21.045321857171547,10.31470445377776,7.750220008566459,10.501346167599724,7.908792947792802,2.2037439861418027,60.58985564028153,2.8328250883407384,-2.730688263893282,0.8825650829071251,1,0,0,0,0
17202,-119.73,34.44,30.37607472302157,9.205638928828646,7.334492795781486,9.315507282478857,7.342822419720808,1.3068437904422043,58.00206315008463,2.0994293573976583,-2.2722362736808486,0.6717553301843046,0,0,0,0,1
17203,-119.73,34.43,28.066618928875407,9.885805103198281,7.929485562541377,10.368209706908042,8.051072448358003,1.8046681411890844,57.39564730110755,2.0575408458507654,-1.9424114288444836,0.7414749728384754,0,0,0,0,1
17204,-119.74,34.44,21.045321857171547,10.594466584934,8.611140120099163,10.96355610450384,8.688036879033016,1.4145274071612226,55.63747073605749,2.14535928317452,-1.9406389289798245,0.6404947197347775,0,0,0,0,1
17205,-119.72,34.43,24.184681972588397,9.760226211080708,7.933996343112611,9.904417577353207,7.911445082918767,1.0264877405534985,55.01513375846573,2.0759518839295357,-1.791016967064022,0.6098988548484235,1,0,0,0,0
17206,-119.72,34.43,21.833262245114646,8.37097763816753,6.800179966566082,9.25845017880739,6.999128241578569,1.053531496711766,54.82320767399477,1.5003556791524055,-1.5473027502044334,0.8515409650195691,1,0,0,0,0
17207,-119.72,34.43,36.472665167173965,8.81616539026375,6.935306825928848,9.18234091815705,6.985016857788118,1.5154529179936989,57.99858523063957,2.0634361598620004,-1.9050491210580323,0.824254946534661,1,0,0,0,0
17208,-119.72,34.43,28.83797942768524,8.60689869673303,6.846584986190038,8.523791986304873,6.956407491482991,1.0689202455270597,56.662126258004,1.8337501987605898,-1.7649507342543889,0.5181061989845036,1,0,0,0,0
17210,-119.71,34.43,14.653156284114036,8.624611753869866,7.110049986841745,9.012982489297082,7.146533547902627,0.8627982581591707,53.93839497488039,1.6247121930722133,-1.4731362647113213,0.644769036845123,1,0,0,0,0
17211,-119.71,34.42,24.964606515078128,9.12902767713727,7.533150631529157,10.173902599016934,7.693447866229741,1.3150695441146805,54.47568916571413,1.5787787621918805,-1.548113611736784,0.8615632314739438,1,0,0,0,0
17212,-119.71,34.43,37.22903032354243,9.06286632675063,7.273659377093602,9.28955108893135,7.3008202359175165,1.0886617104865315,55.00241617282336,1.9709171724588532,-1.778293188764718,0.6847448760146492,1,0,0,0,0
